model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Black Power,James Groppi,associated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.7,second_pass,6,second_pass_doc_02_chunk_0006,Black Power did not force Groppi from his connection to black activists.,1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Brooklyn,Congress of Racial Equality,associated_with,arc:apex,kcl,place,organisation,False,True,seed_discovered,0.825,second_pass,12; 13,second_pass_doc_02_chunk_0012; second_pass_doc_02_chunk_0013,The Congress of Racial Equality in Brooklyn,1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Chicago,Martin Luther King Jr.,associated_with,arc:apex,kcl,place,person,False,True,seed_discovered,0.7,second_pass,12,second_pass_doc_02_chunk_0012,"Martin Luther King, Jr., Chicago, and the Civil Rights Movement",1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Civil Rights Movement,Jeanne Theoharis,associated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.8,second_pass,2,second_pass_doc_02_chunk_0002,the influential anthology edited by Jeanne Theoharis and Komozi Woodard,1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Civil Rights Movement,Martin Luther King Jr.,associated_with,arc:apex,kcl,movement,person,False,True,seed_discovered,0.7,second_pass,12,second_pass_doc_02_chunk_0012,"Martin Luther King, Jr., Chicago, and the Civil Rights Movement",1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Civil Rights Movement,Montgomery,connected_to,arc:apex,kcl,movement,place,False,False,discovered_discovered,0.85,second_pass,1; 2,second_pass_doc_02_chunk_0001; second_pass_doc_02_chunk_0002,"well-known southern cities, such as Birmingham, Montgomery, Jackson, and Memphis as important sites for civil rights movement history",1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Civil Rights Movement,Seattle,connected_to,arc:apex,kcl,movement,place,False,False,discovered_discovered,0.825,second_pass,1; 2,second_pass_doc_02_chunk_0001; second_pass_doc_02_chunk_0002,"Louis, Oakland, and Seattle have joined well-known southern cities, such as Birmingham, Montgomery, Jackson, and Memphis as important sites for civil rights movement history || Places such as New York, Detroit, Saint Louis, Oakland, and Seattle have joined well-known southern cities, such as Birmingham, Montgomery, Jackson, and Memphis as important sites for civil rights movement history",1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Congress of Racial Equality,Seattle,associated_with,arc:apex,kcl,organisation,place,True,False,seed_discovered,0.7,second_pass,12,second_pass_doc_02_chunk_0012,Seattle in Black and White: The Congress of Racial Equality and the Fight for Equal Opportunity,1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,James Groppi,National Association for the Advancement of Colored People,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.7,second_pass,6,second_pass_doc_02_chunk_0006,Groppi mentored the local NAACP (National Association for the Advancement of Colored People) Youth Council's (YC) and its Commandos,1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,James Groppi,open housing movement,participated_in,arc:apex,kcl,person,movement,False,False,discovered_discovered,0.8,second_pass,6,second_pass_doc_02_chunk_0006,Groppi participated in protests with tens of thousands of Black Milwaukeeans.,1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Martin Luther King Jr.,open housing movement,organised,arc:apex,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,9; 10,second_pass_doc_02_chunk_0009; second_pass_doc_02_chunk_0010,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed.",1.0
arc_apex,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,open housing movement,Chicago,located_in,arc:apex,kcl,movement,place,False,False,discovered_discovered,0.9,second_pass,9; 10,second_pass_doc_02_chunk_0009; second_pass_doc_02_chunk_0010,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed. || an open housing movement in Chicago",1.0
arc_apex,Hughes,Alabama,Black Power,associated_with,arc:apex,kcl,place,movement,False,False,discovered_discovered,0.6,second_pass,26,second_pass_doc_03_chunk_0026,Civil rights and Black Power in Alabama's Black Belt,1.0
arc_apex,Hughes,Atlanta,Martin Luther King Jr.,associated_with,arc:apex,kcl,place,person,False,True,seed_discovered,0.7,second_pass,6,second_pass_doc_03_chunk_0006,efforts to remember King in Atlanta,1.0
arc_apex,Hughes,Bayard Rustin,Civil Rights Movement,associated_with,arc:apex,kcl,person,movement,True,False,seed_discovered,0.8,second_pass,5,second_pass_doc_03_chunk_0005,Bayard Rustin (1971: 111) identified as the 'classical phase' of the movement,0.0
arc_apex,Hughes,Beyond Vietnam,Martin Luther King Jr.,associated_with,arc:apex,kcl,publication,person,False,True,seed_discovered,0.95,second_pass,12,second_pass_doc_03_chunk_0012,"Martin Luther King speech, 'Beyond Vietnam', 1967",0.0
arc_apex,Hughes,Black Power Movement,Civil Rights Movement,associated_with,arc:apex,kcl,movement,movement,False,False,discovered_discovered,0.7,second_pass,8,second_pass_doc_03_chunk_0008,the positive contributions of the Black Power movement,1.0
arc_apex,Hughes,Brown v. Board of Education,Civil Rights Movement,associated_with,arc:apex,kcl,law,movement,False,False,discovered_discovered,0.8,second_pass,5,second_pass_doc_03_chunk_0005,framed by legal victories such as Brown v. Board of Education (1954),1.0
arc_apex,Hughes,Civil Rights Act 1964,Lyndon Johnson,associated_with,arc:apex,kcl,law,person,False,False,discovered_discovered,0.7,second_pass,14,second_pass_doc_03_chunk_0014,President Lyndon Johnson and the 1964 Civil Rights Act,1.0
arc_apex,Hughes,Civil Rights Movement,Jeanne Theoharis,associated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.8,second_pass,7,second_pass_doc_03_chunk_0007,"As historian Jeanne Theoharis (2018: xiv) contends, how we conceptualise the history of the civil rights movement",1.0
arc_apex,Hughes,Civil Rights Movement,Malcolm X,associated_with,arc:apex,kcl,movement,person,False,True,seed_discovered,0.85,second_pass,8,second_pass_doc_03_chunk_0008,"often juxtaposed with Malcolm X, as a proxy for the entire movement",1.0
arc_apex,Hughes,Civil Rights Movement,March,associated_with,arc:apex,kcl,movement,publication,False,False,discovered_discovered,0.9,second_pass,3,second_pass_doc_03_chunk_0003,his memoir of being an activist in the civil rights movement,1.0
arc_apex,Hughes,Civil Rights Movement,March on Washington for Jobs and Freedom,associated_with,arc:apex,kcl,movement,event,False,True,seed_discovered,0.85,second_pass,6; 7,second_pass_doc_03_chunk_0006; second_pass_doc_03_chunk_0007,the March on Washington remains central to the tra || the March on Washington remains central to the traditional narrative,1.0
arc_apex,Hughes,Civil Rights Movement,Martin Luther King Jr.,associated_with,arc:apex,kcl,movement,person,False,True,seed_discovered,0.85,second_pass,8,second_pass_doc_03_chunk_0008,"the misleadingly moderate image of King, often juxtaposed with Malcolm X, as a proxy for the entire movement",1.0
arc_apex,Hughes,Federal Bureau of Investigation,Martin Luther King Jr.,associated_with,arc:apex,kcl,organisation,person,False,True,seed_discovered,0.9,second_pass,12,second_pass_doc_03_chunk_0012,"Federal Bureau of Investigation (FBI) letter to Martin Luther King, 1964",1.0
arc_apex,Hughes,Federal Bureau of Investigation,Martin Luther King Jr.,connected_to,arc:apex,kcl,organisation,person,False,True,seed_discovered,0.6,second_pass,16,second_pass_doc_03_chunk_0016,the FBI letter to King,1.0
arc_apex,Hughes,I Have a Dream speech,Martin Luther King Jr.,associated_with,arc:apex,kcl,publication,person,False,True,seed_discovered,0.9,second_pass,14,second_pass_case_merge_fix_doc_03_chunk_0014,King's 'I have a dream' speech in 1963,0.0
arc_apex,Hughes,John Lewis,Civil Rights Movement,participated_in,arc:apex,kcl,person,movement,True,False,seed_discovered,0.95,second_pass,3,second_pass_doc_03_chunk_0003,his memoir of being an activist in the civil rights movement,1.0
arc_apex,Hughes,John Lewis,March,associated_with,arc:apex,kcl,person,publication,True,False,seed_discovered,0.95,second_pass,3,second_pass_doc_03_chunk_0003,"John Lewis's best-selling graphic novel trilogy, March",1.0
arc_apex,Hughes,John Lewis,March,connected_to,arc:apex,kcl,person,publication,True,False,seed_discovered,0.85,second_pass,27,second_pass_doc_03_chunk_0027,"Lewis,J; Aydin,A; Powell,N. (2013). March: Book one.",1.0
arc_apex,Hughes,March,Selma,connected_to,arc:apex,kcl,event,place,False,False,discovered_discovered,0.7,second_pass,14,second_pass_doc_03_chunk_0014,"March on Selma, 1965",1.0
arc_apex,Hughes,Martin Luther King Jr.,Civil Rights Movement,leader_of,arc:apex,kcl,person,movement,True,False,seed_discovered,0.8,second_pass,5,second_pass_doc_03_chunk_0005,"biographies of leaders, especially Reverend Martin Luther King, Jr",1.0
arc_apex,Hughes,Martin Luther King Jr.,March on Washington for Jobs and Freedom,participated_in,arc:apex,kcl,person,event,True,True,seed_seed,0.85,second_pass,6; 14,second_pass_doc_03_chunk_0006; second_pass_doc_03_chunk_0014,King at the 1963 March on Washington for Jobs and Freedom || he delivered his 'I have a dream' speech in Washington,0.5
arc_apex,Hughes,Martin Luther King Jr.,Poor People's Campaign,associated_with,arc:apex,kcl,person,campaign,True,False,seed_discovered,0.7,second_pass,26,second_pass_doc_03_chunk_0026,King and the Other America: The poor people's campaign and the quest for economic equality,1.0
arc_apex,Hughes,Martin Luther King Jr.,Southern Christian Leadership Conference,associated_with,arc:apex,kcl,person,organisation,True,True,seed_seed,0.7,second_pass,14,second_pass_doc_03_chunk_0014,Martin Luther King and the Southern Christian Leadership Conference,1.0
arc_apex,Hughes,Martin Luther King Jr.,Southern Christian Leadership Conference,leader_of,arc:apex,kcl,person,organisation,True,True,seed_seed,0.85,second_pass,25,second_pass_doc_03_chunk_0025,Bearing the Cross: Martin Luther King and the Southern Christian Leadership Conference,1.0
arc_apex,Hughes,National Association for the Advancement of Colored People,Southern Christian Leadership Conference,associated_with,arc:apex,kcl,organisation,organisation,True,True,seed_seed,0.8,second_pass,5,second_pass_doc_03_chunk_0005,"the relationship between prominent organisations, such as the National Association for the Advancement of Colored People (NAACP) and the Southern Christian Leadership Conference (SCLC)",1.0
arc_apex,Hughes,lunch counter sit-ins,Student Nonviolent Coordinating Committee,associated_with,arc:apex,kcl,movement,organisation,False,True,seed_discovered,0.7,second_pass,14,second_pass_doc_03_chunk_0014,Student Nonviolent Coordinating Committee and lunch counter sit-ins,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Atlanta,John Lewis,connected_to,arc:apex,kcl,place,person,False,True,seed_discovered,0.7,second_pass,24,second_pass_doc_04_chunk_0024,Atlanta's mayor eulogized John Lewis in July 2020,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Birmingham,Charles Billups,associated_with,arc:apex,kcl,place,person,False,False,discovered_discovered,0.85,second_pass,6; 17,second_pass_doc_04_chunk_0006; second_pass_doc_04_chunk_0017,The family left Birmingham for Chicago in 1966 || leading a ‘Miracle March’ in Birmingham,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Black Power,Patricia Stephens Due,associated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.85,second_pass,5,second_pass_doc_04_chunk_0005,also worked with... Black Power organizations in Florida,0.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Black Power,Patricia Stephens Due,collaborated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.85,second_pass,4,second_pass_doc_04_chunk_0004,and Black Power,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Bob Moses,Student Nonviolent Coordinating Committee,member_of,arc:apex,kcl,person,organisation,True,True,seed_seed,0.95,second_pass,24,second_pass_doc_04_chunk_0024,SNCC's Bob Moses,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Byron De La Beckwith,Medgar Evers,opposed_to,arc:apex,kcl,person,person,False,True,seed_discovered,0.95,second_pass,20,second_pass_doc_04_chunk_0020,Byron De La Beckwith was tried twice for the murder of thirty-seven-year-old Medgar Evers,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Chicago,associated_with,arc:apex,kcl,person,place,False,False,discovered_discovered,0.85,second_pass,17,second_pass_doc_04_chunk_0017,The family left Birmingham for Chicago in 1966,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Chicago,located_in,arc:apex,kcl,person,place,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,Reverend Billups was murdered by an unknown gunman in Chicago,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Civil Rights Movement,participated_in,arc:apex,kcl,person,movement,False,False,discovered_discovered,0.7,second_pass,16,second_pass_doc_04_chunk_0016,the heroic fighters of the Civil Rights Movement,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Ku Klux Klan,opposed_to,arc:apex,kcl,person,organisation,False,False,discovered_discovered,0.9,second_pass,16,second_pass_doc_04_chunk_0016,the vicious attack that her father suffered at the hands of Klansmen,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Martin Luther King Jr.,associated_with,arc:apex,kcl,person,person,False,True,seed_discovered,0.7000000000000001,second_pass,7; 17; 18,second_pass_doc_04_chunk_0007; second_pass_doc_04_chunk_0017; second_pass_doc_04_chunk_0018,My Life with Charles Billups and Martin Luther King,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Martin Luther King Jr.,collaborated_with,arc:apex,kcl,person,person,False,True,seed_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,belonged to King’s inner circle in the SCLC,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Southern Christian Leadership Conference,member_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.925,second_pass,6; 17,second_pass_doc_04_chunk_0006; second_pass_doc_04_chunk_0017,Billups joined the SCLC's Operation Breadbasket project || belonged to King’s inner circle in the SCLC,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles McDew,Student Nonviolent Coordinating Committee,leader_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.95,second_pass,12,second_pass_doc_04_chunk_0012,SNCC's second chairman,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Civil Rights Movement,Harry Belafonte,associated_with,arc:apex,kcl,movement,person,False,False,discovered_discovered,0.75,second_pass,3,second_pass_doc_04_chunk_0003,individuals who championed the movement like Belafonte,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Cleveland Sellers,Student Nonviolent Coordinating Committee,member_of,arc:apex,kcl,person,organisation,False,True,seed_discovered,0.875,second_pass,7; 9,second_pass_doc_04_chunk_0007; second_pass_doc_04_chunk_0009,Sellers worked in SNCC for years || The River of No Return: The Autobiography of a Black Militant and the Life and Death of SNCC,1.0
arc_apex,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Dave Dennis,associated_with,arc:apex,kcl,organisation,person,True,False,seed_discovered,0.7,second_pass,9,second_pass_doc_04_chunk_0009,"Notes on a biography of Dave Dennis, undated notes, in the personnel papers of CORE's Southern Regional Office",0.0
