model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate,edge_key,model_count,models,occurrences
arc_lite,Modjeska Monteith Simkins and black female leadership  propriety  politics  place and periodization in the African American freedom struggle,Modjeska Monteith Simkins,Roy Wilkins,connected_to,arc:lite,kcl,person,person,False,False,discovered_discovered,1.0,second_pass,11,second_pass_doc_07_chunk_0011,Letter from Modjeska Simkins to Roy Wilkins,1.0,Modjeska Monteith Simkins | connected_to | Roy Wilkins,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,sit-in movement,Student Nonviolent Coordinating Committee,connected_to,arc:lite,kcl,movement,organisation,False,True,seed_discovered,0.8,second_pass,12,second_pass_doc_08_chunk_0012,The sit-in movement was also critical because it led to the formation of the Student Nonviolent Coordination Committee (SNCC),1.0,sit-in movement | connected_to | Student Nonviolent Coordinating Committee,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Julian Bond,Jeanne Theoharis,influenced_by,arc:lite,kcl,person,person,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,"Theoharis credits her mentor, SNCC’s Julian Bond, for encouraging her",1.0,Julian Bond | influenced_by | Jeanne Theoharis,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,Malcolm X,Stokely Carmichael,influenced_by,arc:lite,kcl,person,person,True,True,seed_seed,0.9,second_pass,31,second_pass_doc_05_chunk_0031,Malcolm’s inﬂuence on Carmichael and other black power radicals is undisputed.,1.0,Malcolm X | influenced_by | Stokely Carmichael,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Mahatma Gandhi,Civil Rights Movement,influenced_by,arc:lite,kcl,person,movement,False,False,discovered_discovered,1.0,second_pass,17,second_pass_doc_08_chunk_0017,Ghandi(cid:146)s use of nonviolence was im- portant to the civil rights movement,1.0,Mahatma Gandhi | influenced_by | Civil Rights Movement,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Southern Christian Leadership Conference,Martin Luther King Jr.,leader_of,arc:lite,kcl,organisation,person,True,True,seed_seed,1.0,second_pass,1,second_pass_doc_01_chunk_0001,"the Southern Christian Leadership Conference under Martin Luther King, Jr",1.0,Southern Christian Leadership Conference | leader_of | Martin Luther King Jr.,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Freedom Budget for All Americans,leader_of,arc:lite,kcl,person,campaign,True,False,seed_discovered,0.9,second_pass,10,second_pass_doc_02_chunk_0010,He championed a Freedom Budget for All Americans,1.0,Bayard Rustin | leader_of | Freedom Budget for All Americans,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Martin Luther King Jr.,open housing movement,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.8,second_pass,9; 10,second_pass_doc_02_chunk_0009; second_pass_doc_02_chunk_0010,"Martin Luther King, Jr., tried to launch an open housing movement in Chicago and failed.",1.0,Martin Luther King Jr. | leader_of | open housing movement,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,Stokely Carmichael,Black Power,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.8,second_pass,31,second_pass_doc_05_chunk_0031,his assassination in 1965 prevented his engagement with the formal adoption of black power that Stokely Carmichael ﬁrst popularized in 1966.,0.0,Stokely Carmichael | leader_of | Black Power,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,A. Philip Randolph,Civil Rights Movement,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,27,second_pass_doc_08_chunk_0027,The expertise of leaders such as... A Philip Randolph... supplied the movement with vision and technical knowledge,0.0,A. Philip Randolph | leader_of | Civil Rights Movement,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Bayard Rustin,Civil Rights Movement,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,27,second_pass_doc_08_chunk_0027,The expertise of leaders such as... Bayard Rustin... supplied the movement with vision and technical knowledge,0.0,Bayard Rustin | leader_of | Civil Rights Movement,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Ella Baker,Civil Rights Movement,leader_of,arc:lite,kcl,person,movement,True,False,seed_discovered,0.9,second_pass,27,second_pass_doc_08_chunk_0027,The expertise of leaders such as Ella Baker... supplied the movement with vision and technical knowledge,0.0,Ella Baker | leader_of | Civil Rights Movement,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Septima Clark,Civil Rights Movement,leader_of,arc:lite,kcl,person,movement,False,False,discovered_discovered,0.9,second_pass,27,second_pass_doc_08_chunk_0027,The expertise of leaders such as... Septima Clark supplied the movement with vision and technical knowledge,0.0,Septima Clark | leader_of | Civil Rights Movement,1,arc_lite,1
arc_lite,s41599-024-03182-3,Ella Baker,Ruby Doris Smith Robinson,leader_of,arc:lite,kcl,person,person,True,False,seed_discovered,0.9,second_pass,21,second_pass_doc_09_chunk_0021,"Mentored by civil rights icon Ella Baker, Robinson served as the administrative secretary",1.0,Ella Baker | leader_of | Ruby Doris Smith Robinson,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Congress of Racial Equality,Miami,located_in,arc:lite,kcl,organisation,place,True,False,seed_discovered,1.0,second_pass,5,second_pass_doc_01_chunk_0005,four activists from the Congress of Racial Equality (CORE) sat down at a Woolworth’s lunch counter in downtown Miami,1.0,Congress of Racial Equality | located_in | Miami,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Florida,St Augustine,located_in,arc:lite,kcl,place,place,False,False,discovered_discovered,1.0,second_pass,1,second_pass_doc_01_chunk_0001,A fight for racial equality in Florida... picked St Augustine,0.0,Florida | located_in | St Augustine,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Tobias Simon,Florida,located_in,arc:lite,kcl,person,place,False,False,discovered_discovered,1.0,second_pass,9,second_pass_doc_01_chunk_0009,Tobias Simon (1929–1982) was ‘synonymous with civil rights’... Florida made such efforts easier,0.0,Tobias Simon | located_in | Florida,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Congress of Racial Equality,Brooklyn,located_in,arc:lite,kcl,organisation,place,True,False,seed_discovered,1.0,second_pass,14,second_pass_doc_02_chunk_0014,The Congress of Racial Equality in Brooklyn,1.0,Congress of Racial Equality | located_in | Brooklyn,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Montgomery Bus Boycott,Alabama,located_in,arc:lite,kcl,event,place,True,False,seed_discovered,1.0,second_pass,11,second_pass_doc_08_chunk_0011,"A ruling by the Supreme Court, that declared bus segregation in Alabama unconstitutional, sealed the victory for the movement.",1.0,Montgomery Bus Boycott | located_in | Alabama,1,arc_lite,1
arc_lite,s41599-024-03182-3,Atlanta,Student Nonviolent Coordinating Committee,located_in,arc:lite,kcl,place,organisation,False,True,seed_discovered,1.0,second_pass,17,second_pass_doc_09_chunk_0017,Atlanta [SNCC head- quarters],1.0,Atlanta | located_in | Student Nonviolent Coordinating Committee,1,arc_lite,1
arc_lite,s41599-024-03182-3,Montgomery Bus Boycott,Atlanta,located_in,arc:lite,kcl,event,place,True,False,seed_discovered,0.8,second_pass,34,second_pass_doc_09_chunk_0034,how 1960s civil rights activists built a motor ﬂeet out of their Atlanta headquarters,1.0,Montgomery Bus Boycott | located_in | Atlanta,1,arc_lite,1
arc_lite,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Alabama,located_in,arc:lite,kcl,organisation,place,True,False,seed_discovered,0.8,second_pass,13,second_pass_doc_09_chunk_0013,"SNCC articulated and con- ducted a youth-driven, bottom-up approach to mobilizing poor, rural Black communities in the Deep South (e.g., Alabama, Georgia, Mississippi)",1.0,Student Nonviolent Coordinating Committee | located_in | Alabama,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Martin Luther King Jr.,Southern Christian Leadership Conference,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,0.8,second_pass,14,second_pass_doc_01_chunk_0014,"Senator George Smathers (D-FL) phoned President Lyndon Johnson and suspected that the SCLC faked the attack. After all, Smathers remarked, King had not been injured",0.0,Martin Luther King Jr. | member_of | Southern Christian Leadership Conference,1,arc_lite,2
arc_lite,A fight for racial equality in Florida,Roy Wilkins,National Association for the Advancement of Colored People,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,3,second_pass_doc_01_chunk_0003,Executive secretary Roy Wilkins feared that ‘the civil rights movement in Florida and the entire Southeast’ would be imperilled if the NAACP lost.,1.0,Roy Wilkins | member_of | National Association for the Advancement of Colored People,1,arc_lite,2
arc_lite,Hughes,Martin Luther King Jr.,Southern Christian Leadership Conference,member_of,arc:lite,kcl,person,organisation,True,True,seed_seed,1.0,second_pass,14,second_pass_doc_03_chunk_0014,Rosa Parks 5. Martin Luther King and the Southern Christian Leadership Conference,1.0,Martin Luther King Jr. | member_of | Southern Christian Leadership Conference,1,arc_lite,2
arc_lite,JAS - MLK teaching UK schools,Roy Wilkins,National Association for the Advancement of Colored People,member_of,arc:lite,kcl,person,organisation,False,True,seed_discovered,0.9,second_pass,23,second_pass_doc_05_chunk_0023,Roy Wilkins of the NAACP,1.0,Roy Wilkins | member_of | National Association for the Advancement of Colored People,1,arc_lite,2
arc_lite,MorrisAnnRev1999CRM,Congress of Racial Equality,Civil Rights Movement,member_of,arc:lite,kcl,organisation,movement,True,False,seed_discovered,0.9,second_pass,12,second_pass_doc_08_chunk_0012,"This organization increased the formal organizational base of the movement, which already included... the Congress of Racial Equality (CORE)",0.0,Congress of Racial Equality | member_of | Civil Rights Movement,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,National Association for the Advancement of Colored People,Civil Rights Movement,member_of,arc:lite,kcl,organisation,movement,True,False,seed_discovered,0.9,second_pass,12,second_pass_doc_08_chunk_0012,"This organization increased the formal organizational base of the movement, which already included... the NAACP",0.0,National Association for the Advancement of Colored People | member_of | Civil Rights Movement,1,arc_lite,1
arc_lite,MorrisAnnRev1999CRM,Southern Christian Leadership Conference,Civil Rights Movement,member_of,arc:lite,kcl,organisation,movement,True,False,seed_discovered,0.9,second_pass,12,second_pass_doc_08_chunk_0012,"This organization increased the formal organizational base of the movement, which already included the Southern Christian Leadership Conference (SCLC)",0.0,Southern Christian Leadership Conference | member_of | Civil Rights Movement,1,arc_lite,1
arc_lite,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,United Federation of Teachers,opposed_to,arc:lite,kcl,person,organisation,True,False,seed_discovered,0.8,second_pass,11,second_pass_doc_02_chunk_0011,bor unions put him on the side of the mostly white United Federation of Teachers and against the mostly black opponents of the union.,1.0,Bayard Rustin | opposed_to | United Federation of Teachers,1,arc_lite,1
arc_lite,JAS - MLK teaching UK schools,Black Power Movement,Civil Rights Movement,opposed_to,arc:lite,kcl,movement,movement,False,False,discovered_discovered,0.7,second_pass,25,second_pass_doc_05_chunk_0025,the BPM [black power movement] can be conveniently blamed for the demise of the Civil Rights Movement,1.0,Black Power Movement | opposed_to | Civil Rights Movement,1,arc_lite,1
arc_lite,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Freedom Schools,organised,arc:lite,kcl,organisation,organisation,True,False,seed_discovered,0.8,second_pass,23,second_pass_prompt_fix_doc_09_chunk_0023,"SNCC’s onomastic tactics focuses on one of the most common practices of name changing during the Civil Rights Movement—applying the word “Freedom” to a wide range of places, institutions, organizations, and practices. These included Freedom schools",1.0,Student Nonviolent Coordinating Committee | organised | Freedom Schools,1,arc_lite,1
arc_lite,s41599-024-03182-3,Student Nonviolent Coordinating Committee,Sojourner Truth Garage,organised,arc:lite,kcl,organisation,organisation,True,False,seed_discovered,1.0,second_pass,20,second_pass_prompt_fix_doc_09_chunk_0020,Establishing a ﬂeet of cars for activists in 1964 and a mechanic shop by 1965 (called Sojourner Truth Garage),1.0,Student Nonviolent Coordinating Committee | organised | Sojourner Truth Garage,1,arc_lite,1
arc_lite,A fight for racial equality in Florida,Congress of Racial Equality,Miami,participated_in,arc:lite,kcl,organisation,place,True,False,seed_discovered,1.0,second_pass,6,second_pass_doc_01_chunk_0006,four activists from the Congress of Racial Equality (CORE) sat down at a Woolworth’s lunch counter in downtown Miami,1.0,Congress of Racial Equality | participated_in | Miami,1,arc_lite,1
arc_lite,Hughes,Bayard Rustin,March on Washington for Jobs and Freedom,participated_in,arc:lite,kcl,person,event,True,True,seed_seed,0.8,second_pass,17,second_pass_doc_03_chunk_0017,These images included photographs of such figures as... Bayard Rustin... and the March on Washington for Jobs and Freedom,0.0,Bayard Rustin | participated_in | March on Washington for Jobs and Freedom,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Charles Billups,Birmingham,participated_in,arc:lite,kcl,person,place,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_04_chunk_0006,leading a ‘Miracle March’ in Birmingham on 5 May 1963,1.0,Charles Billups | participated_in | Birmingham,1,arc_lite,1
arc_lite,Intergenerational movement memoirs and the emotional costs of activist commitment,Dave Dennis,Mississippi Freedom Summer,participated_in,arc:lite,kcl,person,event,False,False,discovered_discovered,0.9,second_pass,4,second_pass_doc_04_chunk_0004,"the Council of Federation Organizations’ (COFO) Mississippi Freedom Summer campaign, which he co-led",1.0,Dave Dennis | participated_in | Mississippi Freedom Summer,1,arc_lite,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), Student Nonviolent Coordinating Committee (SNCC)",0.0,Congress of Racial Equality | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,2
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,National Association for the Advancement of Colored People,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"National Association for the Advancement of Colored People (NAACP), Student Nonviolent Coordinating Committee (SNCC)",0.0,National Association for the Advancement of Colored People | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,2
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Southern Christian Leadership Conference,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Southern Christian Leadership Conference (SCLC), Student Nonviolent Coordinating Committee (SNCC)",1.0,Southern Christian Leadership Conference | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,2
qwen_plus,MorrisAnnRev1999CRM,Congress of Racial Equality,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,12,second_pass_doc_08_chunk_0012,"This organization increased the formal organizational base of the movement, which already included the Southern Christian Leadership Conference (SCLC), the Congress of Racial Equality (CORE), the NAACP, and numerous local movement organizations",0.0,Congress of Racial Equality | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,2
qwen_plus,MorrisAnnRev1999CRM,National Association for the Advancement of Colored People,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,12,second_pass_doc_08_chunk_0012,"This organization increased the formal organizational base of the movement, which already included the Southern Christian Leadership Conference (SCLC), the Congress of Racial Equality (CORE), the NAACP, and numerous local movement organizations",0.0,National Association for the Advancement of Colored People | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,2
qwen_plus,MorrisAnnRev1999CRM,Southern Christian Leadership Conference,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,12,second_pass_doc_08_chunk_0012,"This organization increased the formal organizational base of the movement, which already included the Southern Christian Leadership Conference (SCLC), the Congress of Racial Equality (CORE), the NAACP, and numerous local movement organizations",0.0,Southern Christian Leadership Conference | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,2
qwen_plus,A fight for racial equality in Florida,Alvin J. Bronstein,Civil Rights Movement,associated_with,qwen-plus,qwen,person,movement,False,False,discovered_discovered,0.95,second_pass,25,second_pass_doc_01_chunk_0025,"By helping to make the law applicable to St Augustine, Bronstein earned the gratitude of the movement there.",1.0,Alvin J. Bronstein | associated_with | Civil Rights Movement,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Alvin J. Bronstein,Tobias Simon,associated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.7,second_pass,23,second_pass_doc_01_chunk_0023,Tobias Simon (aliases: Tobias Simon) is listed in the entity list alongside Alvin Bronstein but no direct relationship is stated in the text,0.0,Alvin J. Bronstein | associated_with | Tobias Simon,1,qwen_plus,1
qwen_plus,A fight for racial equality in Florida,Florida,Jim Crow regime,associated_with,qwen-plus,qwen,place,campaign,False,False,discovered_discovered,0.9,second_pass,3,second_pass_doc_01_chunk_0003,Entrenched rural resistance to modern urban life meant a commitment to Jim Crow.,1.0,Florida | associated_with | Jim Crow regime,1,qwen_plus,1
qwen_plus,Brian-Purnell_Freedom-North-Studies-the-Long-Civil-Rights-Movement-and-Twentieth-Century-Liberalism-in-American-Cities,Bayard Rustin,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.85,second_pass,10,second_pass_doc_02_chunk_0010,Rustin’s life did intersect with them,0.0,Bayard Rustin | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,Hughes,Civil Rights Act 1964,March on Washington for Jobs and Freedom,associated_with,qwen-plus,qwen,law,event,False,True,seed_discovered,0.85,second_pass,17,second_pass_doc_03_chunk_0017,"Three of the four teacher candidates who used the 1964 Civil Rights Act failed to mention its later importance in terms of gender equality (even though the included excerpt made a specific reference to sex), and only three of the seven teacher candidates who referenced the March on Washington for Jobs and Freedom discussed the emphasis that the event placed on jobs and economic justice.",1.0,Civil Rights Act 1964 | associated_with | March on Washington for Jobs and Freedom,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Council of Federated Organizations,associated_with,qwen-plus,qwen,organisation,organisation,True,False,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), Council of Federated Organizations (COFO)",1.0,Congress of Racial Equality | associated_with | Council of Federated Organizations,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,National Association for the Advancement of Colored People,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), National Association for the Advancement of Colored People (NAACP)",0.0,Congress of Racial Equality | associated_with | National Association for the Advancement of Colored People,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Congress of Racial Equality,Southern Christian Leadership Conference,associated_with,qwen-plus,qwen,organisation,organisation,True,True,seed_seed,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Congress of Racial Equality (CORE), Southern Christian Leadership Conference (SCLC)",0.0,Congress of Racial Equality | associated_with | Southern Christian Leadership Conference,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,National Association for the Advancement of Colored People,associated_with,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Council of Federated Organizations (COFO), National Association for the Advancement of Colored People (NAACP)",0.0,Council of Federated Organizations | associated_with | National Association for the Advancement of Colored People,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,Southern Christian Leadership Conference,associated_with,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Council of Federated Organizations (COFO), Southern Christian Leadership Conference (SCLC)",0.0,Council of Federated Organizations | associated_with | Southern Christian Leadership Conference,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Council of Federated Organizations,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,organisation,organisation,False,True,seed_discovered,0.9,second_pass,1,second_pass_doc_04_chunk_0001,"Council of Federated Organizations (COFO), Student Nonviolent Coordinating Committee (SNCC)",0.0,Council of Federated Organizations | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Jeanne Theoharis,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,person,organisation,False,True,seed_discovered,0.85,second_pass,5,second_pass_doc_04_chunk_0005,"Theoharis credits her mentor, SNCC’s Jul",1.0,Jeanne Theoharis | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Roy Wilkins,associated_with,qwen-plus,qwen,person,person,True,False,seed_discovered,0.9,second_pass,23,second_pass_doc_05_chunk_0023,"Erstwhile civil rights allies, such as Roy Wilkins of the NAACP",1.0,Martin Luther King Jr. | associated_with | Roy Wilkins,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Whitney Young,associated_with,qwen-plus,qwen,person,person,True,False,seed_discovered,0.9,second_pass,23,second_pass_doc_05_chunk_0023,"Erstwhile civil rights allies, such as Roy Wilkins of the NAACP and Whitney Young of the National Urban League",1.0,Martin Luther King Jr. | associated_with | Whitney Young,1,qwen_plus,1
qwen_plus,Modjeska Monteith Simkins and black female leadership  propriety  politics  place and periodization in the African American freedom struggle,Modjeska Monteith Simkins,Rachel,associated_with,qwen-plus,qwen,person,person,False,False,discovered_discovered,0.9,second_pass,6,second_pass_doc_07_chunk_0006,Her mother Rachel was an elementary school teacher who helped found the Columbia branch of the National Association for the Advancement of Colored People (NAACP),1.0,Modjeska Monteith Simkins | associated_with | Rachel,1,qwen_plus,1
qwen_plus,Modjeska Monteith Simkins and black female leadership  propriety  politics  place and periodization in the African American freedom struggle,NAACP Richland County Citizens Committee,Richland County Citizens Committee,associated_with,qwen-plus,qwen,organisation,organisation,False,False,discovered_discovered,0.9,second_pass,10,second_pass_doc_07_chunk_0010,NAACP Richland County Citizens Committee,0.0,NAACP Richland County Citizens Committee | associated_with | Richland County Citizens Committee,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,A. Philip Randolph,National Association for the Advancement of Colored People,associated_with,qwen-plus,qwen,person,organisation,True,True,seed_seed,0.85,second_pass,6,second_pass_doc_08_chunk_0006,"Randolph, Black leaders, and organizers across America worked to build a Black nonviolent direct action movement... In the Brown case the NAACP won a major Supreme Court ruling...",0.0,A. Philip Randolph | associated_with | National Association for the Advancement of Colored People,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Diane Nash,Rosa Parks,associated_with,qwen-plus,qwen,person,person,True,True,seed_seed,0.85,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Diane Nash | associated_with | Rosa Parks,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Ella Baker,Rosa Parks,associated_with,qwen-plus,qwen,person,person,True,True,seed_seed,0.85,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Ella Baker | associated_with | Rosa Parks,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Fannie Lou Hamer,Rosa Parks,associated_with,qwen-plus,qwen,person,person,True,True,seed_seed,0.85,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Fannie Lou Hamer | associated_with | Rosa Parks,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Rosa Parks,Septima Clark,associated_with,qwen-plus,qwen,person,person,True,False,seed_discovered,0.85,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Rosa Parks | associated_with | Septima Clark,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Council of Federated Organizations,Freedom houses,associated_with,qwen-plus,qwen,organisation,campaign,False,False,discovered_discovered,0.85,second_pass,25,second_pass_doc_09_chunk_0025,These houses populated the Deep South communities in which SNCC and allied organizations such as COFO (Council of Federated Organizations) organized and worked,1.0,Council of Federated Organizations | associated_with | Freedom houses,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Freedom Rides,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,event,organisation,True,True,seed_seed,0.8,second_pass,23,second_pass_doc_09_chunk_0023,"Freedom rides (Arsenault, 2006)",0.0,Freedom Rides | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Montgomery Bus Boycott,Student Nonviolent Coordinating Committee,associated_with,qwen-plus,qwen,event,organisation,True,True,seed_seed,0.7,second_pass,18,second_pass_doc_09_chunk_0018,WATS Reports [...] were the basis for news stories distributed to the press and Movement supporters around the country,0.0,Montgomery Bus Boycott | associated_with | Student Nonviolent Coordinating Committee,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Sojourner Truth,Sojourner Truth Motor Fleet,associated_with,qwen-plus,qwen,person,organisation,False,False,discovered_discovered,0.94,second_pass,21,second_pass_prompt_fix_doc_09_chunk_0021,SNCC invoked the name of Sojourner Truth when one notes that Black female activist Ruby Doris Smith Robinson established and shrewdly managed the car system,1.0,Sojourner Truth | associated_with | Sojourner Truth Motor Fleet,1,qwen_plus,1
qwen_plus,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,A. Philip Randolph,Brown v. Board of Education,associated_with,qwen-plus,qwen,person,law,True,False,seed_discovered,0.8,second_pass,12,second_pass_doc_11_chunk_0012,"For him, one relevant comparison was the view that the present-day attitude to civil rights, “like the one which set in during Reconstruction,” could result in the nullification of the Brown decision.",1.0,A. Philip Randolph | associated_with | Brown v. Board of Education,1,qwen_plus,1
qwen_plus,the-dark-and-sad-days-of-reconstruction-the-politics-of-memory-in-the-civil-rights-era,A. Philip Randolph,Reconstruction,associated_with,qwen-plus,qwen,person,event,True,False,seed_discovered,0.9,second_pass,13,second_pass_doc_11_chunk_0013,"A. Philip Randolph, “Freedom Is Not Free,” New York Age, May 24, 1958, 17, 30",1.0,A. Philip Randolph | associated_with | Reconstruction,1,qwen_plus,1
